,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
923,flat,sector 69,1.4,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0
924,flat,sector 62,7.15,4.0,5.0,3+,7.0,Relatively New,3925.0,1.0,1.0,1.0,0.0,0.0,1.0,158.0
925,flat,sector 67,2.72,4.0,4.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,1.0,0.0,1.0,128.0
926,flat,sector 93,0.4,2.0,2.0,2,11.0,New Property,604.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
927,flat,sector 70a,1.1,2.0,2.0,3+,8.0,New Property,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
928,flat,sector 70a,1.34,2.0,2.0,3+,17.0,New Property,1180.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0
929,flat,sohna road,0.95,2.0,2.0,3+,8.0,Under Construction,1050.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0
930,house,sector 48,19.5,5.0,6.0,3,2.0,Moderately Old,8775.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0
931,flat,sector 112,5.6,4.0,6.0,3+,15.0,Moderately Old,3662.34,0.0,1.0,0.0,0.0,0.0,1.0,157.0
932,flat,sector 91,0.96,2.0,2.0,3+,8.0,Moderately Old,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
933,flat,sector 81,2.34,3.0,4.0,3+,14.0,Relatively New,1760.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0
934,flat,sector 43,3.25,4.0,4.0,3+,12.0,Moderately Old,3115.0,0.0,0.0,0.0,1.0,0.0,1.0,119.0
935,flat,sector 77,1.25,3.0,4.0,3,3.0,Relatively New,1310.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0
936,flat,sector 61,1.47,2.0,2.0,2,2.0,Under Construction,1333.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0
937,house,sector 36,0.75,3.0,1.0,0,1.0,New Property,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,house,sector 28,10.5,5.0,6.0,3+,3.0,New Property,3240.0,1.0,1.0,0.0,1.0,0.0,1.0,153.0
939,flat,sector 2,0.98,2.0,2.0,3,14.0,Moderately Old,1416.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0
940,flat,sector 69,1.66,3.0,3.0,2,0.0,Relatively New,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
941,flat,sector 56,0.52,1.0,1.0,1,1.0,Old Property,475.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
942,flat,sohna road,0.66,2.0,2.0,3,12.0,Relatively New,978.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0
943,house,sector 12,0.7,4.0,4.0,1,2.0,Moderately Old,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,house,sector 2,9.0,5.0,5.0,2,2.0,Old Property,4680.0,1.0,1.0,1.0,1.0,0.0,2.0,110.0
945,flat,sector 85,1.2,2.0,2.0,3+,2.0,Relatively New,1380.0,0.0,0.0,1.0,0.0,0.0,0.0,156.0
946,flat,sector 36,0.36,1.0,1.0,1,7.0,Relatively New,407.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
947,house,sector 5,3.5,6.0,5.0,2,3.0,Old Property,2250.0,1.0,1.0,0.0,1.0,1.0,2.0,155.0
948,flat,sector 67,2.35,3.0,4.0,3+,14.0,Moderately Old,1751.0,0.0,1.0,0.0,0.0,0.0,1.0,156.0
949,flat,sector 70a,1.51,3.0,3.0,3,7.0,Relatively New,1788.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
950,flat,sector 83,0.85,2.0,2.0,2,18.0,Moderately Old,1100.0,0.0,0.0,0.0,1.0,0.0,1.0,119.0
951,flat,sector 85,1.05,2.0,2.0,1,15.0,Under Construction,97.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
952,flat,sector 72,1.9,3.0,3.0,3,10.0,Moderately Old,1787.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0
953,house,sector 25,6.25,5.0,5.0,3,2.0,Moderately Old,1800.0,0.0,1.0,0.0,1.0,0.0,1.0,112.0
954,flat,sector 89,1.32,3.0,3.0,3,1.0,Under Construction,867.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
955,flat,sector 106,0.88,2.0,2.0,3+,1.0,Relatively New,940.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
956,flat,sector 37d,1.5,3.0,2.0,3+,17.0,Relatively New,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
957,flat,sector 109,1.75,3.0,3.0,3,10.0,Relatively New,1550.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0
958,flat,sector 37,0.9,3.0,3.0,3,9.0,Relatively New,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
959,flat,sector 67,3.0,3.0,3.0,3+,4.0,Relatively New,2047.0,0.0,0.0,1.0,0.0,0.0,1.0,174.0
960,flat,sohna road,0.28,2.0,2.0,2,12.0,New Property,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,flat,sohna road,0.56,2.0,2.0,3,3.0,New Property,913.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
962,house,sector 12,3.71,3.0,3.0,1,4.0,Moderately Old,1872.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
963,flat,sector 113,2.85,3.0,3.0,3+,10.0,New Property,2006.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0
964,flat,sector 37,1.25,3.0,3.0,3,2.0,Relatively New,1563.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
965,flat,sector 104,2.0,3.0,4.0,3+,4.0,Relatively New,2072.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0
966,flat,sector 107,0.35,2.0,2.0,2,8.0,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
967,flat,sector 109,2.15,3.0,4.0,3,9.0,Relatively New,1896.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0
968,flat,sector 77,1.64,4.0,3.0,3,9.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0
969,house,sector 4,0.85,3.0,3.0,0,1.0,Moderately Old,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,flat,sector 47,2.4,3.0,3.0,0,0.0,Moderately Old,2667.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0
971,house,sector 13,4.5,4.0,5.0,2,2.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,flat,sector 95,0.43,2.0,2.0,2,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
973,flat,sector 102,1.38,3.0,3.0,3,6.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,1.0,128.0
974,house,sector 25,15.5,5.0,6.0,3+,3.0,Moderately Old,4518.0,1.0,1.0,1.0,1.0,0.0,0.0,144.0
975,flat,sector 71,1.35,4.0,4.0,3,8.0,Moderately Old,2127.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0
976,flat,sector 65,3.0,4.0,4.0,3+,2.0,Relatively New,1975.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0
977,flat,sohna road,0.32,2.0,2.0,2,19.0,Relatively New,616.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0
978,flat,sector 107,0.75,2.0,2.0,3+,14.0,Relatively New,1201.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0
979,flat,sector 107,0.36,2.0,2.0,1,9.0,Relatively New,496.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
980,flat,sector 89,1.0,2.0,2.0,2,2.0,New Property,1226.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
981,flat,sohna road,0.35,2.0,2.0,2,18.0,New Property,658.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
982,flat,sector 48,4.3,4.0,5.0,3+,4.0,New Property,3444.0,1.0,1.0,0.0,1.0,0.0,0.0,88.0
983,flat,sector 67a,1.7,3.0,3.0,2,10.0,New Property,1346.0,0.0,1.0,0.0,0.0,1.0,1.0,44.0
984,flat,sector 69,1.36,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0
985,house,sector 56,3.4,6.0,6.0,3+,2.0,Moderately Old,1530.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
986,house,sector 67,3.0,4.0,4.0,0,3.0,Moderately Old,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,house,sector 43,14.0,9.0,9.0,3+,4.0,Moderately Old,3510.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
988,flat,sector 108,3.95,3.0,5.0,2,15.0,New Property,2343.0,0.0,1.0,0.0,0.0,0.0,0.0,118.0
989,house,sector 54,5.7,4.0,4.0,0,1.0,Moderately Old,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
990,flat,sector 90,1.65,4.0,4.0,3+,7.0,Moderately Old,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
991,flat,sector 2,0.95,2.0,3.0,2,1.0,Old Property,1444.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0
992,flat,sector 90,1.25,3.0,3.0,3+,6.0,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,0.0,136.0
993,flat,sector 110,3.79,5.0,5.0,3,4.0,Relatively New,3466.0,0.0,1.0,0.0,0.0,1.0,0.0,125.0
994,house,sector 110,0.34,2.0,2.0,2,3.0,Moderately Old,270.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
995,house,sector 24,3.5,2.0,4.0,3,3.0,Old Property,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
996,flat,sector 102,1.75,3.0,3.0,3,10.0,Relatively New,1465.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0
997,house,sector 70a,0.9,2.0,2.0,3+,3.0,New Property,1319.0,0.0,1.0,0.0,0.0,1.0,0.0,153.0
998,flat,sector 61,1.58,2.0,2.0,2,3.0,New Property,1278.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
999,flat,sector 92,0.5,3.0,3.0,1,0.0,Relatively New,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,house,sector 48,5.5,4.0,4.0,2,2.0,Relatively New,2340.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0
1001,flat,sector 111,0.36,1.0,1.0,1,10.0,Relatively New,450.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1002,flat,sector 69,2.0,4.0,4.0,2,0.0,Relatively New,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
1003,house,sector 67,8.0,6.0,7.0,3+,3.0,Moderately Old,3600.0,1.0,1.0,1.0,1.0,0.0,1.0,151.0
1004,flat,sector 47,2.45,3.0,4.0,2,1.0,Old Property,2544.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0
1005,flat,sector 69,2.05,4.0,4.0,2,0.0,Relatively New,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
1006,flat,sector 104,4.45,4.0,5.0,3+,27.0,Relatively New,7222.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
1007,flat,sector 102,1.42,2.0,2.0,3,14.0,New Property,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,flat,sector 113,2.4,3.0,4.0,3+,5.0,Relatively New,1940.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
1009,house,sector 21,0.6,3.0,3.0,2,3.0,Old Property,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,house,sector 26,17.0,5.0,5.0,3+,2.0,Relatively New,4518.0,1.0,1.0,1.0,1.0,0.0,1.0,124.0
1011,flat,sector 108,2.5,3.0,3.0,2,19.0,New Property,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
1012,flat,sector 52,1.5,4.0,4.0,3,3.0,Old Property,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
1013,flat,sector 78,1.15,3.0,3.0,3,9.0,Moderately Old,1969.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0
1014,flat,sector 107,0.28,2.0,2.0,2,0.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1015,flat,sector 36,0.85,3.0,2.0,3,1.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1016,flat,sector 81,3.45,4.0,4.0,3+,25.0,Moderately Old,2527.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0
1017,flat,sector 72,4.25,4.0,4.0,3+,0.0,Relatively New,2941.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0
1018,flat,sector 89,1.2,3.0,3.0,2,2.0,Under Construction,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1019,flat,sector 103,0.5,2.0,2.0,2,10.0,Relatively New,698.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1020,flat,sector 88a,1.45,2.0,2.0,3+,9.0,Relatively New,133.0,1.0,0.0,0.0,0.0,0.0,2.0,85.0
1021,flat,sector 66,2.8,3.0,3.0,2,12.0,New Property,1950.0,1.0,1.0,0.0,1.0,0.0,2.0,69.0
1022,house,sector 23,2.8,5.0,5.0,3+,2.0,Old Property,1557.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0
1023,house,sector 109,6.75,4.0,4.0,3+,2.0,New Property,6228.0,0.0,1.0,0.0,1.0,0.0,0.0,130.0
1024,house,sector 7,1.15,5.0,3.0,2,2.0,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
1025,flat,sector 95,0.45,2.0,2.0,2,14.0,New Property,571.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1026,flat,sector 91,1.75,4.0,4.0,3+,9.0,Relatively New,2139.0,0.0,1.0,0.0,1.0,0.0,0.0,88.0
1027,flat,sector 83,1.1,3.0,3.0,3+,5.0,Relatively New,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0
1028,flat,sector 68,1.7,4.0,4.0,3,2.0,New Property,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1029,flat,sector 108,0.7,2.0,2.0,3,1.0,Moderately Old,1720.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1030,flat,sector 2,1.51,3.0,4.0,3+,7.0,Moderately Old,1738.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0
1031,flat,sector 86,0.44,2.0,2.0,2,6.0,Relatively New,668.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0
1032,flat,sector 102,2.35,3.0,3.0,3,14.0,Relatively New,2351.0,1.0,1.0,0.0,0.0,0.0,1.0,165.0
1033,flat,sector 104,1.75,4.0,5.0,3+,1.0,New Property,2582.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0
1034,flat,sector 69,1.75,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
1035,flat,sector 92,0.6,2.0,2.0,3,11.0,Under Construction,1195.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
1036,flat,sector 56,1.38,3.0,3.0,3,5.0,Moderately Old,1910.0,1.0,0.0,0.0,0.0,0.0,1.0,134.0
1037,flat,sector 90,0.9,3.0,4.0,3,4.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0
1038,house,sector 26,4.45,4.0,4.0,3,3.0,Old Property,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1039,house,sector 31,3.25,4.0,4.0,3+,3.0,Moderately Old,1449.0,1.0,1.0,1.0,1.0,0.0,1.0,29.0
1040,flat,sector 79,0.36,2.0,2.0,1,4.0,New Property,546.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1041,flat,sector 54,7.0,4.0,6.0,3+,12.0,Moderately Old,2715.0,0.0,1.0,1.0,1.0,0.0,1.0,108.0
1042,flat,sector 83,1.4,3.0,3.0,3,11.0,Relatively New,1582.0,0.0,1.0,0.0,0.0,0.0,2.0,58.0
1043,flat,sector 50,2.35,3.0,3.0,3,8.0,Moderately Old,2000.0,0.0,0.0,1.0,0.0,0.0,1.0,149.0
1044,flat,sector 85,2.15,4.0,5.0,3+,6.0,Relatively New,2366.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0
1045,flat,sector 108,2.95,3.0,4.0,2,12.0,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1046,flat,sector 3,1.1,2.0,2.0,2,14.0,Under Construction,956.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1047,house,sector 47,4.3,3.0,4.0,2,2.0,Moderately Old,1467.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1048,flat,sector 78,1.25,4.0,4.0,3,2.0,Relatively New,2300.0,0.0,1.0,0.0,1.0,1.0,0.0,57.0
1049,flat,sector 78,1.2,1.0,2.0,2,32.0,Under Construction,823.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1050,house,sector 105,9.9,2.0,2.0,2,3.0,Moderately Old,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,flat,sector 113,3.35,3.0,4.0,3+,12.0,New Property,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,174.0
1052,flat,sector 70a,1.8,3.0,3.0,3,3.0,Relatively New,1925.0,1.0,0.0,0.0,0.0,0.0,0.0,135.0
1053,house,sector 50,7.1,5.0,4.0,3,2.0,Moderately Old,2160.0,1.0,0.0,1.0,1.0,0.0,1.0,110.0
1054,flat,sector 79,0.71,2.0,2.0,0,9.0,Under Construction,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,flat,sector 84,1.48,3.0,3.0,2,1.0,New Property,1624.0,0.0,1.0,1.0,0.0,0.0,1.0,139.0
1056,flat,sector 70,1.25,3.0,3.0,3,18.0,Under Construction,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1057,flat,sector 67,2.87,3.0,3.0,3+,16.0,Relatively New,2095.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0
1058,flat,sector 61,2.2,3.0,3.0,2,3.0,Under Construction,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1059,flat,sector 109,1.65,3.0,3.0,3,19.0,Relatively New,1650.0,0.0,0.0,1.0,0.0,0.0,1.0,159.0
1060,flat,sector 83,1.4,3.0,3.0,3,2.0,Relatively New,1387.0,1.0,1.0,1.0,1.0,0.0,1.0,174.0
1061,flat,sector 77,1.4,3.0,3.0,3,10.0,Relatively New,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1062,house,sector 43,5.8,6.0,6.0,3,2.0,Relatively New,1935.0,0.0,1.0,0.0,0.0,1.0,1.0,49.0
1063,flat,sector 113,3.21,3.0,3.0,3,9.0,New Property,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1064,house,sector 3,0.9,3.0,4.0,3,3.0,Moderately Old,3500.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0
1065,house,sector 72,8.5,5.0,6.0,3+,10.0,Relatively New,6300.0,1.0,1.0,1.0,1.0,0.0,1.0,145.0
1066,flat,sector 83,0.4,1.0,1.0,1,6.0,Relatively New,520.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0
1067,flat,sector 67,2.95,3.0,3.0,3,10.0,Relatively New,2150.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0
1068,flat,sector 95,1.1,4.0,3.0,3,9.0,Relatively New,2824.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0
1069,flat,sector 37,1.0,3.0,3.0,3,3.0,Under Construction,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1070,flat,sector 82,1.0,2.0,2.0,2,11.0,Relatively New,1299.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0
1071,flat,manesar,0.92,3.0,3.0,3+,8.0,Moderately Old,1924.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
1072,flat,sector 95,0.45,2.0,2.0,1,2.0,Relatively New,887.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0
1073,flat,sector 90,1.25,4.0,5.0,2,8.0,Relatively New,2330.0,1.0,1.0,0.0,0.0,0.0,0.0,165.0
1074,flat,sector 65,2.35,3.0,3.0,3,2.0,Relatively New,1493.0,1.0,1.0,0.0,0.0,0.0,1.0,168.0
1075,flat,sector 69,1.4,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0
1076,flat,sector 95,0.55,2.0,2.0,3,15.0,Moderately Old,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,house,sector 105,0.74,3.0,3.0,0,2.0,Moderately Old,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,flat,sector 54,11.0,4.0,6.0,3,7.0,Relatively New,2826.0,0.0,1.0,0.0,0.0,0.0,2.0,125.0
1079,house,sector 39,1.8,1.0,1.0,2,3.0,Relatively New,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,flat,sector 92,1.0,4.0,3.0,2,1.0,Relatively New,2167.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1081,flat,sector 95,0.38,3.0,2.0,1,12.0,Relatively New,744.12,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1082,flat,sector 90,0.65,2.0,2.0,2,12.0,Old Property,1176.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0
1083,flat,sector 79,1.3,2.0,2.0,3,3.0,New Property,1423.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
1084,flat,sector 110,3.49,4.0,5.0,3,7.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0
1085,house,sector 49,6.75,4.0,4.0,3,3.0,Relatively New,2088.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0
1086,flat,sector 102,1.05,2.0,2.0,2,0.0,Under Construction,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1087,flat,sector 28,2.26,3.0,3.0,2,19.0,Old Property,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0
1088,flat,sector 56,0.5,1.0,1.0,2,3.0,Old Property,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,flat,sector 61,2.54,3.0,3.0,3,2.0,Under Construction,1639.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
1090,flat,sector 79,2.0,3.0,4.0,3+,9.0,Relatively New,1963.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0
1091,flat,sector 90,0.95,3.0,3.0,3,9.0,Relatively New,1667.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0
1092,flat,sector 79,1.12,2.0,2.0,3,6.0,Relatively New,1325.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
1093,flat,sector 2,1.01,2.0,2.0,3,0.0,Moderately Old,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
1094,flat,sector 104,2.3,3.0,4.0,3+,10.0,Moderately Old,2217.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0
1095,flat,sector 50,6.0,4.0,3.0,3,5.0,Moderately Old,3982.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0
1096,house,sector 66,12.0,5.0,5.0,3+,3.0,New Property,3240.0,0.0,1.0,1.0,1.0,0.0,1.0,106.0
1097,flat,sector 92,0.92,4.0,5.0,3+,14.0,Moderately Old,1895.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0
1098,flat,sector 113,3.25,4.0,4.0,3+,34.0,Under Construction,2553.0,1.0,1.0,0.0,1.0,0.0,0.0,115.0
1099,flat,sector 90,1.76,4.0,4.0,3+,8.0,Relatively New,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0
1100,flat,sector 69,1.75,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0
1101,house,sector 43,5.25,4.0,4.0,2,2.0,Old Property,1935.0,1.0,1.0,0.0,0.0,0.0,1.0,80.0
1102,house,sector 43,2.5,7.0,7.0,3,4.0,Relatively New,963.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0
1103,flat,sector 104,0.4,2.0,2.0,1,14.0,Relatively New,515.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1104,flat,sector 90,0.9,3.0,4.0,3,4.0,Relatively New,1765.0,0.0,1.0,0.0,0.0,0.0,0.0,165.0
1105,flat,sector 102,0.95,2.0,2.0,2,14.0,New Property,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,flat,sector 70a,1.7,4.0,3.0,3,1.0,Relatively New,2111.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
1107,house,sector 4,0.47,2.0,2.0,1,2.0,New Property,50.0,1.0,0.0,0.0,0.0,0.0,1.0,73.0
1108,flat,sector 106,0.95,2.0,2.0,3+,2.0,Relatively New,940.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
1109,flat,sector 69,1.37,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
1110,flat,sohna road,0.35,2.0,2.0,2,14.0,New Property,616.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
1111,flat,sector 82a,1.8,3.0,3.0,3+,10.0,Relatively New,1545.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0
1112,house,sohna road,1.35,5.0,5.0,3+,4.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,flat,sector 50,2.51,3.0,3.0,3,11.0,Moderately Old,2093.0,0.0,0.0,1.0,1.0,0.0,1.0,109.0
1114,flat,sector 5,0.22,2.0,2.0,1,1.0,Relatively New,570.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0
1115,flat,sector 74,2.45,3.0,3.0,3+,25.0,Relatively New,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0
1116,flat,sector 69,1.2,2.0,3.0,0,0.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
1117,flat,sector 86,1.25,3.0,2.0,1,2.0,New Property,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1118,house,sector 46,2.2,3.0,3.0,2,3.0,Old Property,909.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0
1119,flat,sector 28,1.91,2.0,2.0,2,11.0,New Property,1278.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0
1120,flat,sohna road,0.95,2.0,2.0,3+,6.0,New Property,1129.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0
1121,flat,sector 89,0.88,2.0,2.0,0,2.0,Under Construction,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1122,house,sector 48,7.69,4.0,5.0,3,2.0,Moderately Old,3195.0,1.0,1.0,1.0,1.0,0.0,1.0,110.0
1123,flat,sector 78,1.1,3.0,3.0,3+,9.0,Old Property,2176.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0
1124,house,sector 13,0.9,2.0,4.0,3,3.0,Moderately Old,785.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1125,flat,sector 69,1.32,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0
1126,flat,sector 70,1.9,3.0,3.0,3,10.0,New Property,1765.0,0.0,1.0,1.0,1.0,1.0,0.0,36.0
1127,flat,sector 59,4.25,3.0,4.0,3,3.0,Under Construction,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,house,sector 26,4.5,5.0,5.0,3+,2.0,Old Property,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
